name,tr,br,cagr,mdd,sharpe
SMA15>30+Mom10,41.94709848457628,252.02972995313297,0.636987864496471,-34.06808753551688,1.4490180593020678
SMA20>30+Mom10,41.68928089150759,252.02972995313297,0.6356571501287978,-32.300526895794505,1.4387414031287642
SMA20>60,41.043831146784214,252.02972995313297,0.6322940905013623,-40.978196088117755,1.3153044016840787
SMA25>40+Mom15,40.88174857380971,252.02972995313297,0.6314423648889891,-31.33721865090502,1.4372650018112927
Price>SMA120,40.529386133448455,252.02972995313297,0.6295805796219454,-41.945345543759984,1.4682810291832669
SMA20>40+Mom15,40.36549958042282,252.02972995313297,0.6287098568522431,-31.35258383680439,1.4027528839936727
SMA20>30,39.97928363090801,252.02972995313297,0.6266457056438326,-52.45439254805929,1.2140766950156714
SMA15>50+Mom10,39.90275276245084,252.02972995313297,0.6262346288123315,-31.967637633907316,1.4414149613224403
Price>SMA125,39.56413520689031,252.02972995313297,0.6244075289723072,-38.5168898250656,1.4596710916201583
Price>SMA145,39.271637493818375,252.02972995313297,0.6228183205109674,-46.58460930947047,1.4410898419070746
